idSolicitud;fecha;fechaCompra
17419;3/5/2020;26/2/2020
17420;8/3/2020;25/1/2020
17421;3/1/2020;6/3/2020
17422;18/8/2020;12/2/2020
17423;25/10/2020;27/1/2020
17424;12/2/2020;12/8/2020
17425;20/3/2020;28/7/2020
17426;8/7/2020;23/12/2020
17427;28/4/2020;2/3/2020
17428;14/9/2020;30/7/2020
17429;30/10/2020;14/4/2020
17430;9/12/2020;9/9/2020
17431;24/10/2020;9/12/2020
17432;2/5/2020;3/3/2020
17433;3/2/2020;10/5/2020
17434;28/11/2020;9/4/2020
17435;16/11/2020;19/1/2020
17436;5/3/2020;8/9/2020
17437;7/1/2020;15/5/2020
17438;30/9/2020;15/1/2020
17439;11/3/2020;6/9/2020
17440;3/8/2020;25/4/2020
17441;10/5/2020;21/4/2020
17442;27/8/2020;20/12/2020
17443;19/6/2020;12/3/2020
17444;10/8/2020;2/5/2020
17445;17/6/2020;3/12/2020
17446;26/6/2020;6/9/2020
17447;2/6/2020;27/5/2020
17448;23/9/2020;16/1/2020
17449;14/5/2020;13/1/2020
17450;2/10/2020;9/12/2020
17451;2/5/2020;25/1/2020
17452;25/3/2020;18/4/2020
17453;4/10/2020;30/4/2020
17454;29/1/2020;18/6/2020
17455;25/5/2020;20/2/2020
17456;25/2/2020;1/9/2020
17457;18/10/2020;4/4/2020
17458;14/3/2020;5/2/2020
17459;18/9/2020;13/1/2020
17460;14/4/2020;19/1/2020
17461;12/8/2020;27/10/2020
17462;12/7/2020;7/2/2020
17463;12/10/2020;26/8/2020
17464;11/10/2020;9/11/2020
17465;4/11/2020;9/9/2020
17466;26/6/2020;25/4/2020
17467;23/7/2020;30/10/2020
17468;27/10/2020;1/12/2020
17469;14/10/2020;14/10/2020
17470;23/11/2020;27/12/2020
17471;10/9/2020;12/9/2020
17472;11/11/2020;2/7/2020
17473;9/9/2020;12/8/2020
17474;13/9/2020;17/10/2020
17475;28/3/2020;26/4/2020
17476;11/5/2020;12/2/2020
17477;5/10/2020;18/2/2020
17478;30/10/2020;21/7/2020
17479;18/1/2020;14/7/2020
17480;21/6/2020;19/2/2020
17481;13/4/2020;18/9/2020
17482;30/10/2020;29/3/2020
17483;12/6/2020;29/7/2020
17484;24/7/2020;5/5/2020
17485;22/11/2020;14/2/2020
17486;22/7/2020;9/10/2020
17487;15/5/2020;19/9/2020
17488;27/10/2020;22/7/2020
17489;14/12/2020;23/4/2020
17490;21/6/2020;17/4/2020
17491;15/11/2020;6/11/2020
17492;12/6/2020;1/5/2020
17493;21/10/2020;8/10/2020
17494;22/7/2020;29/4/2020
17495;19/2/2020;14/2/2020
17496;29/3/2020;21/1/2020
17497;29/11/2020;24/10/2020
17498;15/9/2020;24/5/2020
17499;22/4/2020;17/4/2020
17500;9/7/2020;20/9/2020
17501;21/3/2020;1/8/2020
17502;30/8/2020;25/12/2020
17503;31/7/2020;27/11/2020
17504;11/2/2020;2/1/2020
17505;23/9/2020;2/3/2020
17506;2/6/2020;4/12/2020
17507;29/10/2020;18/12/2020
17508;29/9/2020;3/8/2020
17509;14/10/2020;13/6/2020
17510;4/8/2020;25/3/2020
17511;15/6/2020;5/9/2020
17512;16/1/2020;3/10/2020
17513;31/5/2020;2/12/2020
17514;4/3/2020;6/8/2020
17515;21/3/2020;20/9/2020
17516;5/6/2020;21/10/2020
17517;24/11/2020;4/4/2020
17518;3/2/2020;27/8/2020
17519;4/6/2020;10/11/2020
17520;13/12/2020;12/8/2020
17521;19/11/2020;22/9/2020
17522;25/12/2020;20/6/2020
17523;25/6/2020;2/4/2020
17524;4/1/2020;2/11/2020
17525;24/1/2020;13/8/2020
17526;1/6/2020;7/10/2020
17527;24/1/2020;17/1/2020
17528;4/2/2020;16/3/2020
17529;28/8/2020;27/10/2020
17530;6/10/2020;25/7/2020
17531;9/6/2020;18/6/2020
17532;17/3/2020;7/10/2020
17533;28/9/2020;31/3/2020
17534;13/11/2020;21/4/2020
17535;17/12/2020;5/1/2020
17536;9/10/2020;23/8/2020
17537;7/1/2020;3/9/2020
17538;21/4/2020;7/12/2020
17539;21/2/2020;1/10/2020
17540;25/10/2020;8/9/2020
17541;5/5/2020;24/11/2020
17542;27/5/2020;2/8/2020
17543;8/11/2020;23/11/2020
17544;28/1/2020;18/9/2020
17545;30/6/2020;8/2/2020
17546;26/7/2020;13/2/2020
17547;8/4/2020;13/4/2020
17548;15/6/2020;31/5/2020
17549;19/6/2020;9/8/2020
17550;6/8/2020;29/4/2020
17551;27/9/2020;30/11/2020
17552;14/8/2020;20/3/2020
17553;9/1/2020;12/7/2020
17554;30/10/2020;17/2/2020
17555;11/9/2020;5/10/2020
17556;12/4/2020;6/9/2020
17557;16/8/2020;2/2/2020
17558;24/5/2020;8/3/2020
17559;14/12/2020;16/9/2020
17560;5/7/2020;17/6/2020
17561;27/10/2020;27/6/2020
17562;8/1/2020;18/9/2020
17563;2/6/2020;13/2/2020
17564;7/4/2020;18/6/2020
17565;24/1/2020;3/1/2020
17566;23/6/2020;28/3/2020
17567;8/11/2020;27/1/2020
17568;25/10/2020;6/5/2020
17569;12/3/2020;16/10/2020
17570;27/7/2020;24/2/2020
17571;1/3/2020;28/2/2020
17572;29/1/2020;17/10/2020
17573;4/5/2020;15/4/2020
17574;17/3/2020;27/9/2020
17575;4/9/2020;9/4/2020
17576;25/12/2020;21/6/2020
17577;2/12/2020;4/12/2020
17578;19/7/2020;24/11/2020
17579;13/4/2020;15/9/2020
17580;22/3/2020;1/5/2020
17581;23/12/2020;31/5/2020
17582;14/9/2020;28/6/2020
17583;18/11/2020;9/10/2020
17584;24/10/2020;14/11/2020
17585;9/9/2020;17/5/2020
17586;12/8/2020;4/6/2020
17587;8/7/2020;14/12/2020
17588;30/8/2020;25/10/2020
17589;5/6/2020;13/9/2020
17590;16/10/2020;3/2/2020
17591;5/8/2020;21/1/2020
17592;26/10/2020;5/2/2020
17593;5/6/2020;6/3/2020
17594;13/3/2020;2/10/2020
17595;18/3/2020;12/1/2020
17596;29/7/2020;30/1/2020
17597;28/8/2020;5/7/2020
17598;15/9/2020;19/5/2020
17599;1/9/2020;20/11/2020
17600;16/10/2020;21/5/2020
17601;26/3/2020;20/5/2020
17602;12/2/2020;17/6/2020
17603;28/5/2020;24/6/2020
17604;13/5/2020;13/2/2020
17605;4/9/2020;8/10/2020
17606;12/3/2020;15/12/2020
17607;9/4/2020;10/1/2020
17608;1/8/2020;17/12/2020
17609;5/12/2020;13/4/2020
17610;1/11/2020;10/7/2020
17611;12/5/2020;22/8/2020
17612;10/6/2020;24/10/2020
17613;2/5/2020;22/7/2020
17614;15/6/2020;14/5/2020
17615;4/10/2020;26/9/2020
17616;22/12/2020;10/9/2020
17617;28/10/2020;17/3/2020
17618;4/4/2020;7/1/2020
17619;21/9/2020;4/3/2020
17620;29/12/2020;6/10/2020
17621;19/9/2020;28/8/2020
17622;22/7/2020;28/6/2020
17623;5/9/2020;6/9/2020
17624;15/7/2020;9/11/2020
17625;23/3/2020;9/10/2020
17626;14/11/2020;5/12/2020
17627;16/10/2020;9/4/2020
17628;29/5/2020;2/4/2020
17629;8/7/2020;22/10/2020
17630;12/4/2020;28/11/2020
17631;18/2/2020;8/5/2020
17632;5/6/2020;28/7/2020
17633;20/2/2020;8/1/2020
17634;1/10/2020;24/5/2020
17635;3/6/2020;25/5/2020
17636;26/12/2020;30/4/2020
17637;25/6/2020;8/12/2020
17638;4/7/2020;18/2/2020
17639;4/11/2020;24/8/2020
17640;31/1/2020;18/6/2020
17641;13/3/2020;5/9/2020
17642;25/8/2020;16/5/2020
17643;21/4/2020;5/4/2020
17644;23/10/2020;5/11/2020
17645;26/8/2020;24/7/2020
17646;16/8/2020;9/8/2020
17647;20/9/2020;9/8/2020
17648;30/4/2020;11/12/2020
17649;22/4/2020;15/7/2020
17650;5/11/2020;30/8/2020
17651;21/9/2020;27/8/2020
17652;9/3/2020;31/1/2020
17653;4/12/2020;7/6/2020
17654;15/12/2020;21/9/2020
17655;23/8/2020;30/11/2020
17656;31/12/2020;16/4/2020
17657;10/11/2020;20/6/2020
17658;9/11/2020;13/5/2020
17659;16/2/2020;23/7/2020
17660;5/9/2020;20/5/2020
17661;23/9/2020;3/11/2020
17662;18/12/2020;5/3/2020
17663;4/12/2020;3/11/2020
17664;30/5/2020;28/12/2020
17665;23/2/2020;10/12/2020
17666;27/7/2020;7/3/2020
17667;25/6/2020;25/5/2020
17668;8/3/2020;8/6/2020
17669;6/12/2020;13/2/2020
17670;17/9/2020;22/6/2020
17671;6/4/2020;14/3/2020
17672;9/7/2020;26/4/2020
17673;5/4/2020;6/1/2020
17674;19/9/2020;25/5/2020
17675;25/9/2020;31/5/2020
17676;18/8/2020;8/7/2020
17677;7/9/2020;23/12/2020
17678;29/11/2020;2/11/2020
17679;2/10/2020;17/7/2020
17680;26/6/2020;8/11/2020
17681;17/12/2020;28/7/2020
17682;5/5/2020;4/2/2020
17683;23/4/2020;15/11/2020
17684;14/6/2020;17/3/2020
17685;21/6/2020;19/1/2020
17686;12/10/2020;25/1/2020
17687;24/12/2020;13/1/2020
17688;15/5/2020;4/4/2020
17689;5/1/2020;11/11/2020
17690;5/3/2020;27/8/2020
17691;15/9/2020;15/7/2020
17692;23/10/2020;22/5/2020
17693;17/3/2020;28/9/2020
17694;6/10/2020;18/9/2020
17695;11/7/2020;31/3/2020
17696;9/9/2020;30/9/2020
17697;27/6/2020;31/10/2020
17698;15/8/2020;31/3/2020
17699;26/7/2020;19/10/2020
17700;9/2/2020;10/3/2020
17701;13/2/2020;27/2/2020
17702;11/9/2020;12/10/2020
17703;3/6/2020;11/3/2020
17704;15/1/2020;1/1/2020
17705;1/4/2020;26/2/2020
17706;4/3/2020;21/9/2020
17707;20/5/2020;3/7/2020
17708;8/2/2020;5/4/2020
17709;8/5/2020;16/3/2020
17710;15/2/2020;10/2/2020
17711;14/6/2020;4/2/2020
17712;25/5/2020;7/4/2020
17713;19/9/2020;23/7/2020
17714;7/10/2020;2/6/2020
17715;8/3/2020;9/7/2020
17716;27/11/2020;3/11/2020
17717;6/11/2020;30/11/2020
17718;24/8/2020;1/6/2020
17719;13/5/2020;20/9/2020
17720;18/10/2020;5/9/2020
17721;23/1/2020;1/10/2020
17722;18/5/2020;26/10/2020
17723;8/5/2020;10/11/2020
17724;9/1/2020;2/4/2020
17725;26/9/2020;17/2/2020
17726;16/11/2020;5/11/2020
17727;24/6/2020;23/3/2020
17728;11/1/2020;18/6/2020
17729;31/8/2020;19/6/2020
17730;15/12/2020;2/1/2020
17731;24/3/2020;27/1/2020
17732;7/5/2020;5/6/2020
17733;2/11/2020;12/3/2020
17734;23/6/2020;16/12/2020
17735;13/10/2020;21/10/2020
17736;13/3/2020;16/11/2020
17737;29/7/2020;4/2/2020
17738;7/8/2020;30/1/2020
17739;15/5/2020;2/2/2020
17740;6/8/2020;22/5/2020
17741;15/1/2020;11/11/2020
17742;15/10/2020;8/7/2020
17743;28/10/2020;19/6/2020
17744;25/7/2020;16/1/2020
17745;27/5/2020;20/10/2020
17746;3/12/2020;17/9/2020
17747;15/9/2020;26/5/2020
17748;2/12/2020;2/1/2020
17749;20/4/2020;14/12/2020
17750;24/4/2020;6/7/2020
17751;23/9/2020;3/6/2020
17752;17/9/2020;18/2/2020
17753;4/4/2020;5/4/2020
17754;17/6/2020;11/2/2020
17755;5/6/2020;13/11/2020
17756;27/1/2020;27/10/2020
17757;9/1/2020;5/6/2020
17758;1/9/2020;27/2/2020
17759;5/5/2020;11/2/2020
17760;26/12/2020;18/8/2020
17761;3/3/2020;26/1/2020
17762;11/6/2020;21/10/2020
17763;3/7/2020;28/10/2020
17764;3/8/2020;2/8/2020
17765;20/5/2020;13/10/2020
17766;20/5/2020;12/12/2020
17767;19/4/2020;10/5/2020
17768;20/2/2020;21/6/2020
17769;24/8/2020;10/7/2020
17770;29/6/2020;1/11/2020
17771;1/3/2020;20/11/2020
17772;4/11/2020;6/9/2020
17773;16/3/2020;23/4/2020
17774;5/2/2020;24/6/2020
17775;30/12/2020;9/4/2020
17776;14/12/2020;28/5/2020
17777;21/5/2020;6/6/2020
17778;4/11/2020;11/8/2020
17779;19/10/2020;25/11/2020
17780;24/1/2020;11/3/2020
17781;10/12/2020;27/3/2020
17782;4/3/2020;4/3/2020
17783;17/12/2020;28/7/2020
17784;27/9/2020;1/2/2020
17785;22/5/2020;3/12/2020
17786;8/11/2020;27/12/2020
17787;29/10/2020;7/7/2020
17788;18/1/2020;3/1/2020
17789;9/5/2020;27/5/2020
17790;30/1/2020;5/10/2020
17791;28/6/2020;5/9/2020
17792;23/9/2020;18/12/2020
17793;26/1/2020;3/12/2020
17794;25/6/2020;29/5/2020
17795;30/9/2020;29/7/2020
17796;29/6/2020;7/1/2020
17797;23/6/2020;29/12/2020
17798;9/9/2020;7/5/2020
17799;23/5/2020;23/2/2020
17800;10/7/2020;8/8/2020
17801;16/10/2020;27/11/2020
17802;12/5/2020;11/6/2020
17803;12/1/2020;18/4/2020
17804;6/4/2020;18/4/2020
17805;12/1/2020;5/6/2020
17806;12/8/2020;22/2/2020
17807;31/10/2020;31/7/2020
17808;31/8/2020;15/5/2020
17809;2/2/2020;19/3/2020
17810;30/5/2020;8/11/2020
17811;11/6/2020;28/9/2020
17812;27/5/2020;4/6/2020
17813;23/9/2020;7/6/2020
17814;13/1/2020;20/1/2020
17815;3/3/2020;21/1/2020
17816;12/2/2020;1/5/2020
17817;22/9/2020;3/3/2020
17818;6/6/2020;4/10/2020
17819;23/8/2020;23/1/2020
17820;15/6/2020;28/2/2020
17821;17/1/2020;21/4/2020
17822;2/4/2020;19/8/2020
17823;28/9/2020;10/8/2020
17824;29/8/2020;15/5/2020
17825;5/5/2020;24/3/2020
17826;1/5/2020;5/6/2020
17827;25/6/2020;26/4/2020
17828;26/7/2020;6/2/2020
17829;3/3/2020;19/5/2020
17830;16/4/2020;17/10/2020
17831;28/5/2020;28/5/2020
17832;21/8/2020;25/3/2020
17833;12/12/2020;9/11/2020
17834;11/5/2020;30/3/2020
17835;2/3/2020;18/1/2020
17836;1/3/2020;5/1/2020
17837;7/7/2020;31/5/2020
17838;15/9/2020;19/10/2020
17839;27/11/2020;15/4/2020
17840;28/1/2020;20/3/2020
17841;30/10/2020;16/4/2020
17842;14/12/2020;31/7/2020
17843;24/2/2020;7/7/2020
17844;14/10/2020;20/3/2020
17845;14/8/2020;14/10/2020
17846;1/12/2020;1/2/2020
17847;25/10/2020;11/11/2020
17848;22/10/2020;4/8/2020
17849;17/6/2020;20/4/2020
17850;31/7/2020;17/8/2020
17851;12/11/2020;30/10/2020
17852;1/12/2020;9/10/2020
17853;14/2/2020;10/11/2020
17854;24/4/2020;8/11/2020
17855;11/1/2020;31/3/2020
17856;7/10/2020;22/8/2020
17857;27/9/2020;3/9/2020
17858;14/10/2020;12/9/2020
17859;18/1/2020;1/12/2020
17860;25/1/2020;29/11/2020
17861;4/6/2020;1/4/2020
17862;9/4/2020;13/10/2020
17863;10/9/2020;30/3/2020
17864;10/7/2020;23/11/2020
17865;3/5/2020;27/9/2020
17866;17/4/2020;7/9/2020
17867;26/12/2020;28/4/2020
17868;12/9/2020;11/5/2020
17869;16/12/2020;30/1/2020
17870;4/7/2020;10/10/2020
17871;18/1/2020;4/11/2020
17872;6/4/2020;31/1/2020
17873;30/7/2020;13/11/2020
17874;1/3/2020;19/4/2020
17875;29/8/2020;22/8/2020
17876;1/12/2020;1/9/2020
17877;13/8/2020;2/1/2020
17878;4/12/2020;24/12/2020
17879;14/11/2020;8/8/2020
17880;4/12/2020;12/10/2020
17881;8/4/2020;30/6/2020
17882;10/9/2020;15/2/2020
17883;9/1/2020;20/3/2020
17884;29/9/2020;11/1/2020
17885;19/6/2020;29/1/2020
17886;14/8/2020;23/10/2020
17887;6/1/2020;12/1/2020
17888;16/12/2020;29/3/2020
17889;22/6/2020;7/11/2020
17890;4/1/2020;5/11/2020
17891;17/1/2020;10/6/2020
17892;30/12/2020;11/1/2020
17893;31/7/2020;23/8/2020
17894;13/9/2020;22/12/2020
17895;9/5/2020;11/9/2020
17896;24/1/2020;26/11/2020
17897;13/5/2020;20/2/2020
17898;18/8/2020;21/1/2020
17899;4/4/2020;27/6/2020
17900;24/8/2020;2/10/2020
17901;30/7/2020;3/12/2020
17902;2/11/2020;9/12/2020
17903;21/2/2020;12/11/2020
17904;1/2/2020;16/4/2020
17905;16/9/2020;17/4/2020
17906;8/1/2020;29/2/2020
17907;28/5/2020;29/8/2020
17908;14/10/2020;15/1/2020
17909;25/8/2020;10/3/2020
17910;29/4/2020;5/10/2020
17911;15/1/2020;6/2/2020
17912;18/2/2020;23/9/2020
17913;5/1/2020;17/2/2020
17914;28/10/2020;1/4/2020
17915;9/2/2020;10/8/2020
17916;10/12/2020;15/2/2020
17917;14/3/2020;23/8/2020
17918;24/6/2020;17/10/2020
17919;14/10/2020;5/12/2020
17920;16/10/2020;14/7/2020
17921;28/4/2020;18/7/2020
17922;29/1/2020;16/10/2020
17923;21/3/2020;28/1/2020
17924;29/4/2020;11/1/2020
17925;6/12/2020;23/6/2020
17926;10/10/2020;9/11/2020
17927;11/6/2020;19/1/2020
17928;1/5/2020;3/12/2020
17929;24/8/2020;30/6/2020
17930;11/6/2020;23/1/2020
17931;27/8/2020;26/10/2020
17932;16/1/2020;26/1/2020
17933;2/10/2020;25/7/2020
17934;23/10/2020;10/8/2020
17935;29/4/2020;23/3/2020
17936;21/4/2020;31/5/2020
17937;8/10/2020;12/1/2020
17938;16/12/2020;6/6/2020
17939;4/5/2020;18/1/2020
17940;8/1/2020;29/1/2020
17941;30/5/2020;11/4/2020
17942;30/8/2020;19/3/2020
17943;26/11/2020;27/2/2020
17944;3/1/2020;18/2/2020
17945;5/1/2020;7/7/2020
17946;22/3/2020;30/6/2020
17947;18/4/2020;22/5/2020
17948;17/3/2020;19/11/2020
17949;18/9/2020;4/4/2020
17950;19/3/2020;12/11/2020
17951;10/5/2020;28/1/2020
17952;25/6/2020;11/5/2020
17953;31/10/2020;30/8/2020
17954;20/2/2020;7/8/2020
17955;2/5/2020;13/7/2020
17956;11/9/2020;27/5/2020
17957;6/3/2020;5/9/2020
17958;11/1/2020;30/3/2020
17959;19/5/2020;20/4/2020
17960;14/12/2020;22/11/2020
17961;7/12/2020;14/9/2020
17962;13/10/2020;5/1/2020
17963;12/7/2020;16/1/2020
17964;2/2/2020;7/8/2020
17965;8/4/2020;9/12/2020
17966;30/10/2020;23/11/2020
17967;27/9/2020;27/12/2020
17968;5/5/2020;25/10/2020
17969;29/1/2020;27/7/2020
17970;4/4/2020;25/6/2020
17971;28/8/2020;28/4/2020
17972;24/4/2020;7/2/2020
17973;9/7/2020;14/1/2020
17974;3/4/2020;22/5/2020
17975;9/7/2020;2/2/2020
17976;9/9/2020;14/5/2020
17977;17/6/2020;19/2/2020
17978;11/11/2020;17/4/2020
17979;13/5/2020;26/11/2020
17980;11/6/2020;25/2/2020
17981;10/11/2020;24/12/2020
17982;19/10/2020;27/8/2020
17983;24/8/2020;26/12/2020
17984;23/2/2020;4/1/2020
17985;24/11/2020;8/8/2020
17986;1/7/2020;19/11/2020
17987;15/5/2020;24/2/2020
17988;16/2/2020;30/7/2020
17989;3/4/2020;16/12/2020
17990;23/5/2020;5/12/2020
17991;8/3/2020;21/3/2020
17992;6/8/2020;12/3/2020
17993;2/2/2020;3/10/2020
17994;15/1/2020;24/6/2020
17995;10/8/2020;2/7/2020
17996;8/3/2020;14/3/2020
17997;7/9/2020;20/11/2020
17998;6/5/2020;28/8/2020
17999;4/10/2020;14/11/2020
18000;24/12/2020;11/2/2020
18001;21/7/2020;30/9/2020
18002;9/6/2020;4/11/2020
18003;3/9/2020;4/7/2020
18004;3/11/2020;8/8/2020
18005;10/3/2020;18/8/2020
18006;25/11/2020;1/2/2020
18007;27/2/2020;3/4/2020
18008;2/2/2020;7/2/2020
18009;10/7/2020;3/7/2020
18010;30/7/2020;30/1/2020
18011;19/11/2020;21/7/2020
18012;19/5/2020;7/2/2020
18013;23/5/2020;6/7/2020
18014;15/2/2020;31/12/2020
18015;6/9/2020;30/8/2020
18016;6/5/2020;21/4/2020
18017;14/1/2020;17/5/2020
18018;29/4/2020;16/3/2020
18019;4/4/2020;28/12/2020
18020;13/5/2020;12/12/2020
18021;15/5/2020;25/12/2020
18022;23/6/2020;14/11/2020
18023;20/12/2020;6/4/2020
18024;6/11/2020;29/11/2020
18025;27/6/2020;15/10/2020
18026;30/9/2020;24/4/2020
18027;24/3/2020;10/7/2020
18028;3/6/2020;14/4/2020
18029;26/5/2020;28/1/2020
18030;14/9/2020;18/6/2020
18031;30/6/2020;24/2/2020
18032;8/9/2020;24/6/2020
18033;9/9/2020;29/9/2020
18034;14/1/2020;9/10/2020
18035;25/6/2020;12/10/2020
18036;20/3/2020;1/11/2020
18037;14/6/2020;20/11/2020
18038;23/4/2020;3/10/2020
18039;29/4/2020;4/7/2020
18040;4/1/2020;13/2/2020
18041;18/6/2020;18/2/2020
18042;29/6/2020;26/7/2020
18043;20/8/2020;26/7/2020
18044;22/2/2020;2/5/2020
18045;13/9/2020;15/6/2020
18046;17/11/2020;26/9/2020
18047;1/10/2020;28/6/2020
18048;11/2/2020;20/12/2020
18049;10/11/2020;25/6/2020
18050;21/5/2020;18/11/2020
18051;10/8/2020;4/3/2020
18052;9/6/2020;27/10/2020
18053;23/10/2020;9/10/2020
18054;15/8/2020;12/7/2020
18055;4/2/2020;15/5/2020
18056;10/8/2020;6/4/2020
18057;4/1/2020;6/6/2020
18058;1/2/2020;21/6/2020
18059;12/9/2020;9/5/2020
18060;23/9/2020;13/8/2020
18061;1/4/2020;4/4/2020
18062;23/7/2020;2/2/2020
18063;4/6/2020;6/12/2020
18064;18/4/2020;23/8/2020
18065;18/12/2020;18/3/2020
18066;28/11/2020;16/12/2020
18067;18/6/2020;26/12/2020
18068;20/6/2020;23/7/2020
18069;13/11/2020;17/10/2020
18070;2/3/2020;7/12/2020
18071;11/6/2020;25/9/2020
18072;30/9/2020;6/4/2020
18073;23/10/2020;11/6/2020
18074;20/8/2020;11/1/2020
18075;3/11/2020;8/1/2020
18076;13/6/2020;20/9/2020
18077;8/9/2020;13/4/2020
18078;27/6/2020;23/7/2020
18079;9/12/2020;29/12/2020
18080;20/4/2020;14/9/2020
18081;7/6/2020;7/4/2020
18082;25/3/2020;23/11/2020
18083;14/12/2020;13/11/2020
18084;5/3/2020;21/9/2020
18085;22/7/2020;15/12/2020
18086;9/3/2020;18/3/2020
18087;2/1/2020;7/11/2020
18088;6/7/2020;20/7/2020
18089;26/5/2020;25/10/2020
18090;20/8/2020;11/6/2020
18091;6/8/2020;5/6/2020
18092;4/8/2020;26/3/2020
18093;18/1/2020;10/9/2020
18094;11/5/2020;25/5/2020
18095;12/2/2020;24/9/2020
18096;11/3/2020;11/4/2020
18097;10/2/2020;11/2/2020
18098;7/1/2020;13/4/2020
18099;1/7/2020;16/6/2020
18100;5/1/2020;14/6/2020
18101;8/2/2020;27/3/2020
18102;11/1/2020;22/1/2020
18103;24/4/2020;9/8/2020
18104;19/2/2020;30/12/2020
18105;16/1/2020;20/9/2020
18106;27/7/2020;2/12/2020
18107;3/2/2020;15/1/2020
18108;19/6/2020;19/9/2020
18109;14/3/2020;15/8/2020
18110;6/6/2020;30/9/2020
18111;9/10/2020;2/2/2020
18112;14/6/2020;2/8/2020
18113;9/12/2020;6/9/2020
18114;22/8/2020;4/10/2020
18115;17/3/2020;6/6/2020
18116;9/4/2020;20/9/2020
18117;9/9/2020;1/11/2020
18118;8/8/2020;23/7/2020
18119;6/3/2020;26/10/2020
18120;17/7/2020;9/8/2020
18121;13/8/2020;1/1/2020
18122;12/7/2020;1/1/2020
18123;24/12/2020;20/9/2020
18124;6/5/2020;27/7/2020
18125;8/10/2020;18/3/2020
18126;24/12/2020;19/4/2020
18127;22/1/2020;2/4/2020
18128;15/12/2020;3/6/2020
18129;28/9/2020;28/5/2020
18130;17/12/2020;2/10/2020
18131;11/4/2020;6/1/2020
18132;1/9/2020;30/11/2020
18133;8/5/2020;5/6/2020
18134;24/5/2020;13/3/2020
18135;10/6/2020;28/8/2020
18136;20/3/2020;18/2/2020
18137;9/9/2020;26/5/2020
18138;27/11/2020;23/6/2020
18139;16/11/2020;21/9/2020
18140;22/12/2020;24/11/2020
18141;27/7/2020;6/6/2020
18142;13/7/2020;20/10/2020
18143;4/9/2020;11/10/2020
18144;7/1/2020;11/11/2020
18145;16/6/2020;16/7/2020
18146;10/2/2020;9/12/2020
18147;28/9/2020;5/3/2020
18148;25/11/2020;30/12/2020
18149;27/6/2020;5/8/2020
18150;31/7/2020;7/9/2020
18151;24/3/2020;10/10/2020
18152;15/6/2020;20/9/2020
18153;4/3/2020;28/4/2020
18154;27/4/2020;8/4/2020
18155;29/8/2020;30/6/2020
18156;16/12/2020;31/10/2020
18157;17/12/2020;1/8/2020
18158;5/6/2020;28/4/2020
18159;9/10/2020;3/1/2020
18160;30/10/2020;24/4/2020
18161;13/7/2020;15/10/2020
18162;14/7/2020;24/5/2020
18163;11/6/2020;15/11/2020
18164;20/3/2020;6/4/2020
18165;31/10/2020;4/12/2020
18166;24/12/2020;18/7/2020
18167;20/9/2020;20/12/2020
18168;8/7/2020;25/8/2020
18169;1/1/2020;14/9/2020
18170;12/12/2020;23/10/2020
18171;31/1/2020;29/10/2020
18172;2/7/2020;15/11/2020
18173;10/7/2020;7/8/2020
18174;20/9/2020;13/7/2020
18175;17/8/2020;13/3/2020
18176;1/2/2020;22/3/2020
18177;26/1/2020;9/8/2020
18178;3/6/2020;22/10/2020
18179;5/2/2020;17/8/2020
18180;16/4/2020;25/8/2020
18181;2/7/2020;30/5/2020
18182;7/11/2020;2/4/2020
18183;5/11/2020;17/12/2020
18184;20/9/2020;10/8/2020
18185;7/4/2020;16/10/2020
18186;25/1/2020;27/6/2020
18187;19/8/2020;25/7/2020
18188;20/3/2020;21/8/2020
18189;2/9/2020;22/1/2020
18190;17/8/2020;3/12/2020
18191;7/11/2020;25/5/2020
18192;14/7/2020;22/8/2020
18193;11/6/2020;19/3/2020
18194;19/12/2020;8/4/2020
18195;30/7/2020;23/1/2020
18196;9/9/2020;28/11/2020
18197;27/3/2020;23/1/2020
18198;30/5/2020;22/12/2020
18199;5/3/2020;1/8/2020
18200;28/1/2020;30/10/2020
18201;30/9/2020;16/4/2020
18202;20/9/2020;23/7/2020
18203;2/11/2020;29/3/2020
18204;3/6/2020;8/4/2020
18205;16/4/2020;13/3/2020
18206;23/6/2020;8/2/2020
18207;1/3/2020;22/12/2020
18208;9/1/2020;23/5/2020
18209;30/12/2020;23/9/2020
18210;1/4/2020;24/9/2020
18211;1/2/2020;15/5/2020
18212;4/2/2020;8/9/2020
18213;13/5/2020;29/2/2020
18214;1/10/2020;22/1/2020
18215;15/12/2020;11/8/2020
18216;1/11/2020;11/4/2020
18217;9/5/2020;17/6/2020
18218;23/3/2020;18/2/2020
18219;28/7/2020;16/4/2020
18220;14/12/2020;3/4/2020
18221;22/9/2020;5/1/2020
18222;14/12/2020;16/6/2020
18223;27/5/2020;13/9/2020
18224;18/12/2020;24/9/2020
18225;23/11/2020;5/12/2020
18226;26/1/2020;4/11/2020
18227;2/3/2020;7/5/2020
18228;31/7/2020;4/11/2020
18229;23/7/2020;25/4/2020
18230;17/5/2020;15/7/2020
18231;27/5/2020;8/7/2020
18232;5/11/2020;19/10/2020
18233;19/5/2020;3/2/2020
18234;19/9/2020;10/2/2020
18235;7/12/2020;19/6/2020
18236;27/1/2020;16/3/2020
18237;18/9/2020;6/11/2020
18238;23/12/2020;7/11/2020
18239;11/6/2020;14/3/2020
18240;1/7/2020;16/3/2020
